# time,x,roll,pitch,fl_mm,fr_mm,rl_mm,rr_mm
1.282000000000000028e+01,-1.645173316693945009e-01,9.144136830159966678e+01,-2.894930425904742016e-03,1.816954364190874571e+02,-6.585237789118285612e-01,1.816752744521837428e+02,-6.569139038265121577e-01
1.283999999999999986e+01,-1.645173316689950149e-01,9.144136830013138706e+01,-2.894930458817917239e-03,1.816954364192114610e+02,-6.585237798510736873e-01,1.816752744535921522e+02,-6.569139026346149102e-01
1.285999999999999943e+01,-1.645173316691609655e-01,9.144136830062569743e+01,-2.894930334261034636e-03,1.816954364182041388e+02,-6.585237792837671522e-01,1.816752744520241265e+02,-6.569139054115845644e-01
1.288000000000000078e+01,-1.645173316692076226e-01,9.144136830072399391e+01,-2.894930313709880541e-03,1.816954364181912638e+02,-6.585237789081335169e-01,1.816752744508511057e+02,-6.569139066948184169e-01
1.290000000000000036e+01,-1.645173316686267262e-01,9.144136829967219171e+01,-2.894930466654008824e-03,1.816954364191537366e+02,-6.585237796903099516e-01,1.816752744525802541e+02,-6.569139034302874380e-01
1.291999999999999993e+01,-1.645173316684555576e-01,9.144136829865414029e+01,-2.894930476881082352e-03,1.816954364194220091e+02,-6.585237803023551439e-01,1.816752744542023663e+02,-6.569139023234159547e-01
1.293999999999999950e+01,-1.645173316680992592e-01,9.144136829877410833e+01,-2.894930473117690844e-03,1.816954364189936371e+02,-6.585237802535538476e-01,1.816752744543441054e+02,-6.569139019965454240e-01
1.296000000000000085e+01,-1.645173316677678854e-01,9.144136829938042865e+01,-2.894930440158397997e-03,1.816954364181265191e+02,-6.585237798271761367e-01,1.816752744537193394e+02,-6.569139024738407384e-01
1.298000000000000043e+01,-1.645173316682024545e-01,9.144136830067253641e+01,-2.894930284339048386e-03,1.816954364172690646e+02,-6.585237786865226761e-01,1.816752744509962270e+02,-6.569139063957729618e-01
1.300000000000000000e+01,-1.645173316691231347e-01,9.144136830188033116e+01,-2.894930152964646577e-03,1.816954364173722922e+02,-6.585237771337161261e-01,1.816752744471737913e+02,-6.569139114745853325e-01
1.301999999999999957e+01,-1.645173316694290289e-01,9.144136830249473746e+01,-2.894930247153593150e-03,1.816954364182592769e+02,-6.585237769735179381e-01,1.816752744472018151e+02,-6.569139101186803886e-01
1.304000000000000092e+01,-1.645173316696446342e-01,9.144136830298592145e+01,-2.894930293239830841e-03,1.816954364189166711e+02,-6.585237770036916904e-01,1.816752744478951627e+02,-6.569139087587161363e-01
1.306000000000000050e+01,-1.645173316700093147e-01,9.144136830339611777e+01,-2.894930284704812229e-03,1.816954364189912496e+02,-6.585237770682164093e-01,1.816752744481138677e+02,-6.569139085687847324e-01
1.308000000000000007e+01,-1.645173316697735311e-01,9.144136830260204363e+01,-2.894930405131744544e-03,1.816954364194568541e+02,-6.585237782176061039e-01,1.816752744498744221e+02,-6.569139056037364144e-01
1.309999999999999964e+01,-1.645173316698628485e-01,9.144136830141972894e+01,-2.894930425719474849e-03,1.816954364195024993e+02,-6.585237793078901891e-01,1.816752744512507149e+02,-6.569139046236245338e-01
1.312000000000000099e+01,-1.645173316699360955e-01,9.144136830161947671e+01,-2.894930389724342194e-03,1.816954364187054694e+02,-6.585237792427582892e-01,1.816752744511082938e+02,-6.569139050153910420e-01
1.314000000000000057e+01,-1.645173316698742561e-01,9.144136830140047323e+01,-2.894930391420373096e-03,1.816954364184638564e+02,-6.585237794504359421e-01,1.816752744512582467e+02,-6.569139048905257017e-01
1.316000000000000014e+01,-1.645173316695051624e-01,9.144136830146624106e+01,-2.894930423502628351e-03,1.816954364179403001e+02,-6.585237797634563295e-01,1.816752744521602096e+02,-6.569139033487693125e-01
1.317999999999999972e+01,-1.645173316701904753e-01,9.144136830244666214e+01,-2.894930220538711844e-03,1.816954364172328837e+02,-6.585237783108057741e-01,1.816752744494720559e+02,-6.569139080959476296e-01
1.320000000000000107e+01,-1.645173316695174859e-01,9.144136830215134637e+01,-2.894930423664041335e-03,1.816954364178984633e+02,-6.585237787702230561e-01,1.816752744497023002e+02,-6.569139051074701641e-01
1.322000000000000064e+01,-1.645173316675002939e-01,9.144136829999071381e+01,-2.894930836788675230e-03,1.816954364183446557e+02,-6.585237826172256614e-01,1.816752744566888964e+02,-6.569138933186711160e-01
1.324000000000000021e+01,-1.645173316673600450e-01,9.144136829935690969e+01,-2.894930594850241099e-03,1.816954364166128642e+02,-6.585237828829957341e-01,1.816752744566585989e+02,-6.569138965170708833e-01
1.325999999999999979e+01,-1.645173316672041142e-01,9.144136829906460662e+01,-2.894930431650414183e-03,1.816954364153154415e+02,-6.585237821035739847e-01,1.816752744545339624e+02,-6.569139004892233791e-01
1.328000000000000114e+01,-1.645173316685329401e-01,9.144136829897567509e+01,-2.894930135116168674e-03,1.816954364157167845e+02,-6.585237798181764468e-01,1.816752744496695016e+02,-6.569139097868728072e-01
1.330000000000000071e+01,-1.645173316696954269e-01,9.144136829953336587e+01,-2.894930133067096390e-03,1.816954364173265333e+02,-6.585237781353732167e-01,1.816752744469637832e+02,-6.569139129098504615e-01
1.332000000000000028e+01,-1.645173316701431798e-01,9.144136830077663092e+01,-2.894930225358842250e-03,1.816954364191309423e+02,-6.585237771544599772e-01,1.816752744474927397e+02,-6.569139112386559454e-01
1.333999999999999986e+01,-1.645173316701760147e-01,9.144136830147638761e+01,-2.894930341454654034e-03,1.816954364204035812e+02,-6.585237771892862302e-01,1.816752744493328464e+02,-6.569139080038511880e-01
1.335999999999999943e+01,-1.645173316697989552e-01,9.144136830192962861e+01,-2.894930453393481165e-03,1.816954364203125465e+02,-6.585237780187651602e-01,1.816752744516591065e+02,-6.569139039214917375e-01
1.338000000000000078e+01,-1.645173316720893175e-01,9.144136830462969101e+01,-2.894929951013737023e-03,1.816954364185355075e+02,-6.585237747570236166e-01,1.816752744453346793e+02,-6.569139155805439056e-01
1.340000000000000036e+01,-1.645173316726387114e-01,9.144136830606345256e+01,-2.894930079216330096e-03,1.816954364187430144e+02,-6.585237738980752598e-01,1.816752744429442146e+02,-6.569139153213345850e-01
1.341999999999999993e+01,-1.645173316731937119e-01,9.144136830698349172e+01,-2.894930189098133405e-03,1.816954364191998650e+02,-6.585237741984704130e-01,1.816752744433084956e+02,-6.569139130720504927e-01
1.343999999999999950e+01,-1.645173316723505808e-01,9.144136830753528500e+01,-2.894930474069472032e-03,1.816954364185487236e+02,-6.585237761072628704e-01,1.816752744467920024e+02,-6.569139049290330101e-01
1.346000000000000085e+01,-1.645173316722024492e-01,9.144136830719807563e+01,-2.894930410422596936e-03,1.816954364171431848e+02,-6.585237773608226819e-01,1.816752744481916864e+02,-6.569139039781269895e-01
1.348000000000000043e+01,-1.645173316709916955e-01,9.144136830582709763e+01,-2.894930613217149354e-03,1.816954364157267605e+02,-6.585237796828333767e-01,1.816752744503488941e+02,-6.569138989088764147e-01
1.350000000000000000e+01,-1.645173316702098765e-01,9.144136830477633282e+01,-2.894930554958134120e-03,1.816954364138555604e+02,-6.585237809489594696e-01,1.816752744514366498e+02,-6.569138985200485559e-01
1.351999999999999957e+01,-1.645173316695678067e-01,9.144136830368009328e+01,-2.894930499575930523e-03,1.816954364125925281e+02,-6.585237813776200211e-01,1.816752744509387867e+02,-6.569138997511367872e-01
1.354000000000000092e+01,-1.645173316696604271e-01,9.144136830408700689e+01,-2.894930334882037885e-03,1.816954364116381555e+02,-6.585237799805083725e-01,1.816752744479813941e+02,-6.569139043769920416e-01
1.356000000000000050e+01,-1.645173316696410537e-01,9.144136830400942983e+01,-2.894930291404650829e-03,1.816954364118600438e+02,-6.585237793117482141e-01,1.816752744470142034e+02,-6.569139060398944130e-01
1.358000000000000007e+01,-1.645173316696500743e-01,9.144136830563638796e+01,-2.894930253171998109e-03,1.816954364119514480e+02,-6.585237775048498055e-01,1.816752744448688759e+02,-6.569139078422721045e-01
1.359999999999999964e+01,-1.645173316699892474e-01,9.144136830614704081e+01,-2.894930210878571969e-03,1.816954364130080819e+02,-6.585237766854635799e-01,1.816752744440283891e+02,-6.569139093068644408e-01
1.362000000000000099e+01,-1.645173316702984723e-01,9.144136830603964938e+01,-2.894930250024043989e-03,1.816954364139793370e+02,-6.585237768916042400e-01,1.816752744440633478e+02,-6.569139092228066801e-01
1.364000000000000057e+01,-1.645173316691768695e-01,9.144136830654059622e+01,-2.894930492026088695e-03,1.816954364139761822e+02,-6.585237777829988648e-01,1.816752744465163687e+02,-6.569139031121704608e-01
1.366000000000000014e+01,-1.645173316686367460e-01,9.144136830639479285e+01,-2.894930432564823790e-03,1.816954364134047921e+02,-6.585237782391062389e-01,1.816752744477956014e+02,-6.569139025690701184e-01
1.367999999999999972e+01,-1.645173316680936249e-01,9.144136830499100199e+01,-2.894930460386725690e-03,1.816954364130244812e+02,-6.585237793908828019e-01,1.816752744485397386e+02,-6.569139019086505105e-01
1.370000000000000107e+01,-1.645173316673129993e-01,9.144136830581086883e+01,-2.894930471798555938e-03,1.816954364113560700e+02,-6.585237790118838586e-01,1.816752744476461032e+02,-6.569139017386267376e-01
1.372000000000000064e+01,-1.645173316665666241e-01,9.144136830677949490e+01,-2.894930373540089905e-03,1.816954364101737269e+02,-6.585237778720387514e-01,1.816752744463685758e+02,-6.569139034911762876e-01
1.374000000000000021e+01,-1.645173316667089825e-01,9.144136830732233534e+01,-2.894930233206065989e-03,1.816954364095662413e+02,-6.585237769346531378e-01,1.816752744436052751e+02,-6.569139076666243859e-01
1.375999999999999979e+01,-1.645173316665455299e-01,9.144136830690972317e+01,-2.894930283457239437e-03,1.816954364102542456e+02,-6.585237771902994197e-01,1.816752744432405393e+02,-6.569139076118869491e-01
1.378000000000000114e+01,-1.645173316665265728e-01,9.144136830563286367e+01,-2.894930337533825528e-03,1.816954364115521798e+02,-6.585237779259157653e-01,1.816752744442618734e+02,-6.569139068425162709e-01
1.380000000000000071e+01,-1.645173316665415053e-01,9.144136830503825308e+01,-2.894930327952404368e-03,1.816954364121987737e+02,-6.585237782291454289e-01,1.816752744452879256e+02,-6.569139067035788537e-01
1.382000000000000028e+01,-1.645173316660991647e-01,9.144136830448860565e+01,-2.894930390694411704e-03,1.816954364131961199e+02,-6.585237784647590686e-01,1.816752744463809108e+02,-6.569139053596538824e-01
1.383999999999999986e+01,-1.645173316659437335e-01,9.144136830293712137e+01,-2.894930402538796986e-03,1.816954364142918337e+02,-6.585237794154084057e-01,1.816752744482306241e+02,-6.569139047379913832e-01
1.385999999999999943e+01,-1.645173316653087137e-01,9.144136830274420902e+01,-2.894930469548313411e-03,1.816954364143445559e+02,-6.585237796116228948e-01,1.816752744493192893e+02,-6.569139030377992849e-01
1.388000000000000078e+01,-1.645173316641036776e-01,9.144136830381546588e+01,-2.894930478831557290e-03,1.816954364135622768e+02,-6.585237787818908339e-01,1.816752744500292920e+02,-6.569139013608837896e-01
1.390000000000000036e+01,-1.645173316635558936e-01,9.144136830459214593e+01,-2.894930374588082760e-03,1.816954364126204382e+02,-6.585237777736695497e-01,1.816752744486039148e+02,-6.569139034144078071e-01
1.391999999999999993e+01,-1.645173316630636207e-01,9.144136830405581406e+01,-2.894930395278385964e-03,1.816954364124115386e+02,-6.585237782198750667e-01,1.816752744480355943e+02,-6.569139036237438001e-01
1.393999999999999950e+01,-1.645173316632075333e-01,9.144136830293609819e+01,-2.894930349028350045e-03,1.816954364127072381e+02,-6.585237788030128270e-01,1.816752744474458439e+02,-6.569139054898933683e-01
1.396000000000000085e+01,-1.645173316633768978e-01,9.144136830283657957e+01,-2.894930303303900644e-03,1.816954364130064050e+02,-6.585237786311155528e-01,1.816752744466989498e+02,-6.569139071191422152e-01
1.398000000000000043e+01,-1.645173316645152373e-01,9.144136830289211559e+01,-2.894930099094797024e-03,1.816954364141749352e+02,-6.585237774878217598e-01,1.816752744447052521e+02,-6.569139125836981341e-01
1.400000000000000000e+01,-1.645173316646338091e-01,9.144136830284448081e+01,-2.894930249466651749e-03,1.816954364162354523e+02,-6.585237773666756667e-01,1.816752744452296611e+02,-6.569139107791208687e-01
1.401999999999999957e+01,-1.645173316648827488e-01,9.144136830261501814e+01,-2.894930305939785644e-03,1.816954364178563708e+02,-6.585237777202539444e-01,1.816752744474142105e+02,-6.569139088356164002e-01
1.404000000000000092e+01,-1.645173316665633489e-01,9.144136830248145031e+01,-2.894930077443170786e-03,1.816954364192947651e+02,-6.585237767399200193e-01,1.816752744459462292e+02,-6.569139143523111679e-01
1.406000000000000050e+01,-1.645173316677870090e-01,9.144136830285634687e+01,-2.894930107229860394e-03,1.816954364207955450e+02,-6.585237762259734673e-01,1.816752744453488617e+02,-6.569139149820157897e-01
1.408000000000000007e+01,-1.645173316684468978e-01,9.144136830323047604e+01,-2.894930218500771282e-03,1.816954364225541951e+02,-6.585237760890483294e-01,1.816752744464714056e+02,-6.569139127519385557e-01
1.409999999999999964e+01,-1.645173316684596376e-01,9.144136830136257288e+01,-2.894930413097443391e-03,1.816954364243230202e+02,-6.585237783283195423e-01,1.816752744512778008e+02,-6.569139069475676829e-01
1.412000000000000099e+01,-1.645173316684672982e-01,9.144136829956472923e+01,-2.894930476865179708e-03,1.816954364247501132e+02,-6.585237799768064448e-01,1.816752744544919835e+02,-6.569139040269524887e-01
1.414000000000000057e+01,-1.645173316685811793e-01,9.144136829953180268e+01,-2.894930416068876820e-03,1.816954364236443666e+02,-6.585237798935640319e-01,1.816752744548888643e+02,-6.569139042816098950e-01
1.416000000000000014e+01,-1.645173316697873811e-01,9.144136829961277613e+01,-2.894930172777116818e-03,1.816954364232258285e+02,-6.585237783177864124e-01,1.816752744520969713e+02,-6.569139102715580991e-01
1.417999999999999972e+01,-1.645173316698217147e-01,9.144136830073772160e+01,-2.894930252741827886e-03,1.816954364228532768e+02,-6.585237775072299016e-01,1.816752744509686579e+02,-6.569139094917062494e-01
1.420000000000000107e+01,-1.645173316697897126e-01,9.144136830045783881e+01,-2.894930343948209309e-03,1.816954364233000376e+02,-6.585237780025281484e-01,1.816752744521866703e+02,-6.569139071882535985e-01
1.422000000000000064e+01,-1.645173316698035071e-01,9.144136830114403836e+01,-2.894930354542636555e-03,1.816954364224344829e+02,-6.585237779288301008e-01,1.816752744523661249e+02,-6.569139062579665289e-01
1.424000000000000021e+01,-1.645173316683242737e-01,9.144136830169918539e+01,-2.894930596859556556e-03,1.816954364209610731e+02,-6.585237791164426646e-01,1.816752744546299141e+02,-6.569138994939466292e-01
1.425999999999999979e+01,-1.645173316673763375e-01,9.144136830025810525e+01,-2.894930636211764680e-03,1.816954364197671623e+02,-6.585237807997766923e-01,1.816752744565800413e+02,-6.569138969746632917e-01
1.428000000000000114e+01,-1.645173316671108277e-01,9.144136830062996069e+01,-2.894930490562238386e-03,1.816954364170125018e+02,-6.585237807139910915e-01,1.816752744543208848e+02,-6.569139001220275498e-01
1.430000000000000071e+01,-1.645173316652120410e-01,9.144136830181554387e+01,-2.894930620122928688e-03,1.816954364144814917e+02,-6.585237805876547057e-01,1.816752744539593039e+02,-6.569138969257302119e-01
1.432000000000000028e+01,-1.645173316639238492e-01,9.144136830239115454e+01,-2.894930550139593588e-03,1.816954364124433425e+02,-6.585237801532938251e-01,1.816752744529449615e+02,-6.569138977661481693e-01
1.433999999999999986e+01,-1.645173316632688454e-01,9.144136830198310406e+01,-2.894930483970538544e-03,1.816954364111341818e+02,-6.585237801216836662e-01,1.816752744514325002e+02,-6.569138996250257767e-01
1.435999999999999943e+01,-1.645173316634465366e-01,9.144136830245625447e+01,-2.894930343340723026e-03,1.816954364101992496e+02,-6.585237791225488913e-01,1.816752744481746902e+02,-6.569139039833172822e-01
1.438000000000000078e+01,-1.645173316631059757e-01,9.144136830197082588e+01,-2.894930416328091779e-03,1.816954364110024471e+02,-6.585237794003856449e-01,1.816752744475912777e+02,-6.569139037263388436e-01
1.440000000000000036e+01,-1.645173316632142224e-01,9.144136830097581026e+01,-2.894930410615815641e-03,1.816954364121874050e+02,-6.585237800082917037e-01,1.816752744483505353e+02,-6.569139040254954320e-01
1.441999999999999993e+01,-1.645173316622941528e-01,9.144136830078311107e+01,-2.894930591683999091e-03,1.816954364128842201e+02,-6.585237808588301212e-01,1.816752744502872758e+02,-6.569138999640080634e-01
1.443999999999999950e+01,-1.645173316600723468e-01,9.144136829998815585e+01,-2.894930829231677234e-03,1.816954364129140629e+02,-6.585237828445611452e-01,1.816752744552949821e+02,-6.569138920490373845e-01
